clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,FC,FF,FS,I,PE,RB,CA,FD,G,GC,A,SG,FT,DD,GS,PP,CV,DP,ano
341,CSA,6,Nulo,4,mei,Bruno Ramires,89924,6,0,1.3,3,3.81,0,3.81,4,1,1,NA,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,5,ata,Patrick Fabiano,80275,6,3.6,2.47,3,6.21,0.5,5.71,9,3,3,3,7,2,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Dawhan,97780,6,1.3,2.73,4,6.73,-0.69,7.42,1,2,1,NA,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Celsinho,72494,6,0,5,1,4.39,0,4.39,NA,NA,NA,NA,5,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,2,lat,Pedro Rosa,79053,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,5,ata,Robinho,99574,6,0,-0.25,2,2.1,0,2.1,1,NA,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,5,Contundido,1,gol,Alexandre Cajuru,80276,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,4,mei,Joelson,101512,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Rony,101040,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Matheus Savio,91264,6,2.4,4.92,6,9.44,-0.19,9.629999999999999,3,1,10,1,12,7,NA,4,1,NA,NA,NA,2,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,4,mei,Naldo,78897,6,2.5,1.74,5,3.33,0.39,2.94,12,2,3,1,7,10,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Gerson Júnior,104824,6,0,0,1,0.74,0,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Vital,102452,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Everton Ribeiro,51772,6,7.7,3.5,5,12.99,1.52,11.47,3,NA,10,1,15,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,4,mei,Diego,38909,6,-1.2,-0.1,5,4.51,-0.73,5.24,6,4,10,NA,11,4,4,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
341,CSA,7,Provável,3,zag,Gerson,104089,6,3.6,3.02,6,5.39,0.44,4.949999999999999,2,NA,1,NA,8,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,1,gol,Igo,104991,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rhodolfo,42501,6,0,-1,1,4.63,0,4.63,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,1,gol,Paulo Victor,68873,6,13.7,3.96,5,6.57,3.88,2.6900000000000004,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,NA,7,5,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,César,78086,6,0,3.5,3,5.44,0,5.44,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Rodinei,73992,6,1.8,-0.23,3,2.98,0.26,2.7199999999999998,2,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Rodrigo Caio,73800,6,7.2,3.88,4,8.35,1.18,7.17,5,5,4,NA,10,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,5,ata,Uribe,78415,6,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitinho,78435,6,0.4,5.23,3,8.56,-0.73,9.290000000000001,2,4,2,NA,7,2,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Ronaldo,92981,6,0,4.15,2,4.99,0,4.99,8,NA,1,NA,4,8,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Berrío ,85300,6,0,5.23,3,7.04,0,7.04,5,2,1,NA,3,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,4,mei,Willian Arão,78478,6,2.1,7.4,4,13.72,-1.17,14.89,6,1,3,NA,9,12,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,2,Dúvida,4,mei,Arrascaeta,87863,6,0,4.53,3,11.37,0,11.37,2,2,7,NA,10,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,3,zag,Léo Duarte,94214,6,0,1.2,3,3.26,0,3.26,6,NA,1,NA,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,7,Provável,2,lat,Trauco,95738,6,0,3.7,2,5.56,0,5.56,2,NA,NA,NA,2,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Piris da Motta,95802,6,1.2,1.2,3,3.83,-0.17,4,2,NA,2,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,5,ata,Victor Paraíba,102457,6,1.4,1.18,4,1.6,0.23,1.37,1,2,3,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,1,gol,Gabriel Batista,98333,6,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lincoln,100065,6,0,3.04,5,4.16,-0.4,4.5600000000000005,3,3,8,1,5,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,2,lat,Kleber,100126,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Hugo Moura,101594,6,0,0.3,1,2.97,0,2.97,1,NA,NA,NA,3,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Vitor Gabriel,101596,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Matheus Dantas,101592,6,0,-0.6,1,1.25,0,1.25,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Lucas Silva,98515,6,0,1.1,2,2,0,2,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Thuler,100125,6,-0.6,-0.63,3,1.99,-0.42,2.41,2,NA,1,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Bill,105272,6,0,-0.3,1,0.73,0,0.73,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Agenor,71724,6,-9,-3.9,2,0.75,-1.77,2.52,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,NA,2019
262,Flamengo,6,Nulo,4,mei,Reinier,105068,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,1,gol,Rodolfo,63082,6,-2.6,-0.9,5,1.88,-0.67,2.55,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,5,9,NA,NA,NA,2019
266,Fluminense,5,Contundido,4,mei,Bruno Silva,68698,6,0,5.33,3,9.58,0,9.58,4,2,7,NA,6,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Digão,68886,6,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,2,Dúvida,4,mei,Airton,61985,6,0,0.77,3,4.49,0,4.49,1,NA,3,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Matheus Ferraz,38632,6,4.9,3.87,6,6.71,0.85,5.86,7,3,1,1,5,10,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,6,Nulo,2,lat,Ezequiel ,80318,6,0,4.4,1,4.11,0,4.11,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,6,tec,Fernando Diniz,72391,6,1.75,2.99,6,6.14,-0.45,6.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Igor Julião,81951,6,0,2.5,2,3.15,0,3.15,NA,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Luciano,80287,6,0,4.28,5,7.06,0,7.06,9,6,7,3,14,5,3,4,2,NA,1,NA,NA,NA,NA,1,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Paulo Ricardo,88224,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pablo Dyego,86444,6,0,0,1,2.17,0,2.17,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,6,3,1.87,6,2.58,-0.47,3.05,7,NA,4,NA,5,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,2,Dúvida,4,mei,Daniel,93791,6,1.8,2.12,4,4.51,-0.3,4.81,4,1,5,NA,8,2,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Marlon,91706,6,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Léo Santos,95820,6,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Pedro,94583,6,9.8,5.9,5,12.31,1.68,10.63,3,2,3,3,NA,2,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,6,0,0.86,5,2.68,0,2.68,12,3,5,NA,19,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,5,ata,Everaldo ,91151,6,0,1.1,2,3.47,0,3.47,4,1,4,2,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,3,zag,Frazan,97528,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,2,Dúvida,5,ata,Marcos Calazans,97452,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,2,lat,Mascarenhas,99721,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Caio,101601,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,6,3.1,5.45,6,11.76,-0.05,11.81,3,10,10,1,6,5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Edinho,80193,6,-0.2,3.65,6,8.44,-0.77,9.209999999999999,3,6,13,1,9,3,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Marcos Paulo,103645,6,1,5.5,2,3.09,-1.03,4.12,1,1,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,4,mei,Caio Henrique,98569,6,2,1.78,6,5.02,0.28,4.739999999999999,11,2,4,NA,7,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,5,ata,Mateus Gonçalves,103076,6,0,-0.9,1,2.6,0,2.6,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Marcelo Boeck,37788,6,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Wellington Paulista,38279,6,0,3.94,5,10.59,0,10.59,13,4,6,NA,3,3,1,2,1,NA,1,NA,1,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Osvaldo,42222,6,4.7,3.7,5,6.43,0.09,6.34,3,NA,2,NA,8,2,1,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Paulo Roberto,69047,6,0,2.1,2,5.19,0,5.19,4,1,6,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Derley,60791,6,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,6,0,-1.2,1,0.73,0,0.73,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,1,gol,Felipe Alves,72372,6,0.5,2.77,6,7.65,-0.15,7.800000000000001,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,12,9,NA,NA,NA,2019
356,Fortaleza,7,Provável,2,lat,Carlinhos,63194,6,0.7,2.35,6,5.01,-0.33,5.34,8,3,6,NA,10,11,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Romero,79109,6,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,5,ata,Éderson,73446,6,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,5,ata,João Pedro,104026,6,8.8,8.27,3,5.46,0.2,5.26,1,NA,3,NA,4,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Roger Carvalho,51415,6,0,1.15,4,4.38,0,4.38,1,1,2,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Zé Ricardo,102911,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Max Walef,84338,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Romarinho,84523,6,4.9,3.38,4,4.64,0.75,3.8899999999999997,3,NA,4,1,5,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,5,Contundido,2,lat,Diego Tavares,83869,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Bruno Melo,84339,6,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Tinga,82628,6,0,-0.2,2,0.73,0,0.73,3,NA,1,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,6,3.9,2.82,5,4.43,0.27,4.16,8,2,7,NA,5,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Dodô,84927,6,0,0.17,3,3.16,-0.31,3.47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Diego Ferreira,91783,6,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,6,0,1,2,3.63,0,3.63,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,6,0,1.45,2,4.11,0,4.11,1,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Patrick,91914,6,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,4,mei,Felipe,91733,6,2.8,2.25,4,5.96,0.54,5.42,6,NA,4,NA,19,11,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,5,ata,Marcinho,90458,6,4.2,5.75,6,7.83,-1.9,9.73,4,2,6,3,10,8,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Júnior Santos,101002,6,4.3,2,6,5.64,1.12,4.52,4,6,3,2,8,3,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,6,-1.1,0.28,6,1.87,-0.38,2.25,3,NA,4,NA,10,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Nathan,102607,6,1.2,1.45,2,2.62,-0.13,2.75,1,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,2,lat,Talison,105173,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Giovanni Augusto,68938,6,0.4,0.44,5,3.15,-0.02,3.17,6,3,6,NA,22,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2019
356,Fortaleza,6,Nulo,5,ata,Gustavo Coutinho,104362,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,2,Dúvida,1,gol,Sidão,70222,6,-2,2.55,4,4.72,-2.18,6.9,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,8,6,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Fábio Sanches,71604,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Geovane,71667,6,5.9,2,6,4.83,1.49,3.34,14,5,3,NA,20,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Brenner,80080,6,9.2,2.55,2,6.03,2.7,3.33,9,1,6,3,3,NA,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Marcelo Hermes,82639,6,0,-1.1,1,3.14,0,3.14,2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marlone,80944,6,0.2,2.73,4,6.11,-0.33,6.44,1,1,1,NA,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Marcos,78495,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Gilberto,73789,6,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Yago,77500,6,-0.8,1.82,6,3.34,-1.44,4.779999999999999,4,NA,2,NA,7,4,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Renatinho,80395,6,0,0.23,3,2.48,0,2.48,1,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,João Afonso,78458,6,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,2,lat,Caíque Sá,87437,6,2.2,-0.25,2,3.03,0.8,2.2299999999999995,4,NA,1,NA,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,1,gol,Marcelo Rangel,82730,6,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Rafinha,84381,6,0.2,0.2,1,3.07,-0.93,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Leandro Barcia,91242,6,9.9,5.77,6,10.11,1.96,8.149999999999999,11,7,14,NA,10,5,1,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Júnior Brandão,93909,6,0,-0.48,4,1.81,0,1.81,5,3,4,1,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Daniel Guedes ,88225,6,-1.3,1.42,5,3.99,-1.28,5.2700000000000005,9,1,5,2,14,7,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,5,Contundido,4,mei,Léo Sena,90572,6,0,4.14,5,6.25,0,6.25,5,NA,12,NA,16,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,David Duarte,91772,6,1.4,3.32,6,8.63,-0.62,9.25,2,3,2,NA,10,7,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,6,0,4.6,2,7.49,0,7.49,NA,1,2,NA,7,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Loyola,94680,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,2,lat,Jefferson,95220,6,1.3,5.08,6,10.31,-0.8,11.110000000000001,4,2,10,NA,11,12,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Vinícius,104660,6,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Marcinho,95332,6,-0.8,-0.7,2,2.04,-1.01,3.05,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,5,ata,Michael,99392,6,0.8,3.35,6,5.51,-0.78,6.29,5,3,5,7,14,4,NA,7,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Ratinho,101841,6,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
